Date,Open,Low,High,Close,Adj Close,Volume
2021-03-28,4.99,4.50,5.48,4.58,4.58,"422,900"
2021-03-27,4.99,4.50,5.48,4.58,4.58,"422,900"
2021-03-26,4.99,4.50,5.48,4.58,4.58,"422,900"
2021-03-25,4.54,4.98,4.99,4.99,4.99,"1,233,500"
2021-03-24,4.13,4.54,4.54,4.54,4.54,"40,400"
2021-03-23,3.76,4.13,4.13,4.13,4.13,"46,600"
2021-03-22,3.42,3.76,3.76,3.76,3.76,"138,000"
2021-03-21,3.48,3.40,3.48,3.42,3.42,"1,600"
2021-03-20,3.48,3.40,3.48,3.42,3.42,"1,600"
2021-03-19,3.48,3.40,3.48,3.42,3.42,"1,600"
2021-03-18,3.48,3.40,3.50,3.48,3.48,"117,400"
2021-03-17,3.44,3.48,3.48,3.48,3.48,"14,800"
2021-03-16,3.48,3.33,3.48,3.44,3.44,"16,400"
2021-03-15,3.41,3.48,3.48,3.48,3.48,200
2021-03-14,3.37,3.32,3.48,3.41,3.41,"7,300"
2021-03-13,3.37,3.32,3.48,3.41,3.41,"7,300"
2021-03-12,3.37,3.32,3.48,3.41,3.41,"7,300"
2021-03-11,3.46,3.30,3.40,3.37,3.37,"19,600"
2021-03-10,3.49,3.40,3.50,3.46,3.46,"7,900"
2021-03-09,3.47,3.30,3.60,3.49,3.49,"28,000"
2021-03-08,3.45,3.45,3.50,3.47,3.47,"3,100"
2021-03-07,3.49,3.40,3.60,3.45,3.45,"32,500"
2021-03-06,3.49,3.40,3.60,3.45,3.45,"32,500"
2021-03-05,3.49,3.40,3.60,3.45,3.45,"32,500"
2021-03-04,3.45,3.45,3.60,3.49,3.49,"60,900"
2021-03-03,3.40,3.30,3.74,3.45,3.45,"26,400"
2021-03-02,3.47,3.40,3.40,3.40,3.40,"10,800"
2021-03-01,3.49,3.40,3.80,3.47,3.47,"10,300"
2021-02-28,3.53,3.47,3.50,3.49,3.49,"69,200"
2021-02-27,3.53,3.47,3.50,3.49,3.49,"69,200"
2021-02-26,3.53,3.47,3.50,3.49,3.49,"69,200"
2021-02-25,3.61,3.50,3.70,3.53,3.53,"6,600"
2021-02-24,3.62,3.61,3.61,3.61,3.61,"9,800"
2021-02-23,3.45,3.50,3.79,3.62,3.62,"56,300"
2021-02-22,3.51,3.45,3.60,3.45,3.45,"105,800"
2021-02-21,3.45,3.45,3.60,3.51,3.51,"216,700"
2021-02-20,3.45,3.45,3.60,3.51,3.51,"216,700"
2021-02-19,3.45,3.45,3.60,3.51,3.51,"216,700"
2021-02-18,3.45,3.40,3.60,3.45,3.45,"116,100"
